,v,s,beta,alpha,d
4140,33,15,0.0,0.0,0.0
4141,33,16,0.0,0.0,0.0
4142,33,17,0.0,0.0,0.0
4143,33,18,0.0,0.0,0.0
4144,33,19,0.0,0.0,0.0
4145,33,20,0.0,0.0,0.0
4146,33,21,0.0,0.0,0.0
4147,33,22,0.0,0.0,0.0
4148,33,23,0.0,0.0,0.0
4149,33,24,0.0,0.0,0.0
4150,33,25,0.0,0.0,0.0
4151,33,26,0.0,0.0,0.0
4152,33,27,0.0,0.0,0.0
4153,33,28,0.0,0.0,0.0
4154,33,29,0.0,0.0,0.0
4155,33,30,0.0,0.0,0.0
4156,33,31,0.0,0.0,0.0
4157,33,32,0.0,0.0,0.0
4158,33,33,0.0,0.0,0.0
4159,33,34,0.0,0.0,0.0
4160,33,35,0.0,0.0,0.0
4161,33,36,0.0,0.0,0.0
4162,33,37,0.0,0.0,0.0
4163,33,38,0.0,0.0,0.0
4164,33,39,0.0,0.0,0.0
4165,33,40,0.0,0.0,0.0
4166,33,41,0.0,0.0,0.0
4167,33,42,0.0,0.0,0.0
4168,33,43,0.0,0.0,0.0
4169,33,44,0.0,0.0,0.0
4170,33,45,0.0,0.0,0.0
4171,33,46,0.0,0.0,0.0
4172,33,47,0.0,0.0,0.0
4173,33,48,0.0,0.0,0.0
4174,33,49,0.0,0.0,0.0
4175,33,50,0.0,0.0,0.0
4176,33,51,0.0,0.0,0.0
4177,33,52,0.0,0.0,0.0
4178,33,53,0.0,0.0,0.0
4179,33,54,0.0,0.0,0.0
4180,33,55,0.0,0.0,0.0
4181,33,56,0.0,0.0,0.0
4182,33,57,0.0,0.0,0.0
4183,33,58,0.0,0.0,0.0
4184,33,59,0.0,0.0,0.0
4185,33,60,0.0,0.0,0.0
4186,33,61,0.0,0.0,0.0
4187,33,62,0.0,0.0,0.0
4188,33,63,0.0,0.0,0.0
4189,33,64,0.0,0.0,0.0
4190,33,65,0.0,0.0,0.0
4191,33,66,0.0,0.0,0.0
4192,33,67,0.0,0.0,0.0
4193,33,68,0.0,0.0,0.0
4194,33,69,0.0,0.0,0.0
4195,33,70,0.0,0.0,0.0
4196,33,71,0.0,0.0,0.0
4197,33,72,0.0,0.0,0.0
4198,33,73,0.0,0.0,0.0
4199,33,74,0.0,0.0,0.0
4200,33,75,0.0,0.0,0.0
4201,33,76,0.0,0.0,0.0
4202,33,77,0.0,0.0,0.0
4203,33,78,0.0,0.0,0.0
4204,33,79,0.0,0.0,0.0
4205,33,80,0.0,0.0,0.0
4206,33,81,0.0,0.0,0.0
4207,33,82,0.0,0.0,0.0
4208,33,83,0.0,0.0,0.0
4209,33,84,0.0,0.0,0.0
4210,33,85,0.0,0.0,0.0
4211,33,86,0.0,0.0,0.0
4212,33,87,0.0,0.0,0.0
4213,33,88,0.0,0.0,0.0
4214,33,89,0.0,0.0,0.0
4215,33,90,0.0,0.0,0.0
4216,33,91,0.0,0.0,0.0
4217,33,92,0.0,0.0,0.0
4218,33,93,0.0,0.0,0.0
4219,33,94,0.0,0.0,0.0
4220,33,95,0.0,0.0,0.0
4221,33,96,0.0,0.0,0.0
4222,33,97,0.0,0.0,0.0
4223,33,98,0.0,0.0,0.0
4224,33,99,0.0,0.0,0.0
4225,33,100,0.0,0.0,0.0
4226,33,101,0.0,0.0,0.0
4227,33,102,0.0,0.0,0.0
4228,33,103,0.0,0.0,0.0
4229,33,104,0.0,0.0,0.0
4230,33,105,0.0,0.0,0.0
4231,33,106,0.0,0.0,0.0
4232,33,107,0.0,0.0,0.0
4233,33,108,0.0,0.0,0.0
4234,33,109,0.0,0.0,0.0
4235,33,110,0.0,0.0,0.0
4236,33,111,0.0,0.0,0.0
4237,33,112,0.0,0.0,0.0
4238,33,113,0.0,0.0,0.0
4239,33,114,0.0,0.0,0.0
4240,33,115,0.0,0.0,0.0
4241,33,116,0.0,0.0,0.0
4242,33,117,0.0,0.0,0.0
4243,33,118,0.0,0.0,0.0
4244,33,119,0.0,0.0,0.0
4245,33,120,0.0,0.0,0.0
4246,33,121,0.0,0.0,0.0
4247,33,122,0.0,0.0,0.0
4248,33,123,0.0,0.0,0.0
4249,33,124,0.0,0.0,0.0
4250,34,0,0.0,0.0,0.0
4251,34,1,0.0,0.0,0.0
4252,34,2,0.0,0.0,0.0
4253,34,3,0.0,0.0,0.0
4254,34,4,0.0,0.0,0.0
4255,34,5,0.0,0.0,0.0
4256,34,6,0.0,0.0,0.0
4257,34,7,0.0,0.0,0.0
4258,34,8,0.0,0.0,0.0
4259,34,9,0.0,0.0,0.0
4260,34,10,0.0,0.0,0.0
4261,34,11,0.0,0.0,0.0
4262,34,12,0.0,0.0,0.0
4263,34,13,0.0,0.0,0.0
4264,34,14,0.0,0.0,0.0
4265,34,15,0.0,0.0,0.0
4266,34,16,0.0,0.0,0.0
4267,34,17,0.0,0.0,0.0
4268,34,18,0.0,0.0,0.0
4269,34,19,0.0,0.0,0.0
4270,34,20,0.0,0.0,0.0
4271,34,21,0.0,0.0,0.0
4272,34,22,0.0,0.0,0.0
4273,34,23,0.0,0.0,0.0
4274,34,24,0.0,0.0,0.0
4275,34,25,1.0,0.0,16.08887860243573
4276,34,26,0.0,0.0,0.0
4277,34,27,0.0,0.0,0.0
4278,34,28,0.0,0.0,0.0
4279,34,29,0.0,0.0,0.0
4280,34,30,0.0,0.0,0.0
4281,34,31,0.0,0.0,0.0
4282,34,32,0.0,0.0,0.0
4283,34,33,0.0,0.0,0.0
4284,34,34,0.0,0.0,0.0
4285,34,35,0.0,0.0,0.0
4286,34,36,0.0,0.0,0.0
4287,34,37,0.0,0.0,0.0
4288,34,38,0.0,0.0,0.0
4289,34,39,0.0,0.0,0.0
4290,34,40,0.0,0.0,0.0
4291,34,41,0.0,0.0,0.0
4292,34,42,0.0,0.0,0.0
4293,34,43,0.0,0.0,0.0
4294,34,44,0.0,0.0,0.0
4295,34,45,0.0,0.0,0.0
4296,34,46,0.0,0.0,0.0
4297,34,47,0.0,0.0,0.0
4298,34,48,0.0,0.0,0.0
4299,34,49,0.0,0.0,0.0
4300,34,50,0.0,0.0,0.0
4301,34,51,0.0,0.0,0.0
4302,34,52,0.0,0.0,0.0
4303,34,53,0.0,0.0,0.0
4304,34,54,0.0,0.0,0.0
4305,34,55,0.0,0.0,0.0
4306,34,56,0.0,0.0,0.0
4307,34,57,0.0,0.0,0.0
4308,34,58,0.0,0.0,0.0
4309,34,59,0.0,0.0,0.0
4310,34,60,0.0,0.0,0.0
4311,34,61,0.0,0.0,0.0
4312,34,62,0.0,0.0,0.0
4313,34,63,0.0,0.0,0.0
4314,34,64,0.0,0.0,0.0
4315,34,65,0.0,0.0,0.0
4316,34,66,0.0,0.0,0.0
4317,34,67,0.0,0.0,0.0
4318,34,68,0.0,0.0,0.0
4319,34,69,0.0,0.0,0.0
4320,34,70,0.0,0.0,0.0
4321,34,71,0.0,0.0,0.0
4322,34,72,0.0,0.0,0.0
4323,34,73,0.0,0.0,0.0
4324,34,74,0.0,0.0,0.0
4325,34,75,0.0,0.0,0.0
4326,34,76,0.0,0.0,0.0
4327,34,77,0.0,0.0,0.0
4328,34,78,0.0,0.0,0.0
4329,34,79,0.0,0.0,0.0
4330,34,80,0.0,0.0,0.0
4331,34,81,0.0,0.0,0.0
4332,34,82,0.0,0.0,0.0
4333,34,83,0.0,0.0,0.0
4334,34,84,0.0,0.0,0.0
4335,34,85,0.0,0.0,0.0
4336,34,86,0.0,0.0,0.0
4337,34,87,0.0,0.0,0.0
4338,34,88,0.0,0.0,0.0
4339,34,89,0.0,0.0,0.0
4340,34,90,0.0,0.0,0.0
4341,34,91,0.0,0.0,0.0
4342,34,92,0.0,0.0,0.0
4343,34,93,0.0,0.0,0.0
4344,34,94,0.0,0.0,0.0
4345,34,95,0.0,0.0,0.0
4346,34,96,0.0,0.0,0.0
4347,34,97,0.0,0.0,0.0
4348,34,98,0.0,0.0,0.0
4349,34,99,0.0,0.0,0.0
4350,34,100,0.0,0.0,0.0
4351,34,101,0.0,0.0,0.0
4352,34,102,0.0,0.0,0.0
4353,34,103,0.0,0.0,0.0
4354,34,104,0.0,0.0,0.0
4355,34,105,0.0,0.0,0.0
4356,34,106,0.0,0.0,0.0
4357,34,107,0.0,0.0,0.0
4358,34,108,0.0,0.0,0.0
4359,34,109,0.0,0.0,0.0
4360,34,110,0.0,0.0,0.0
4361,34,111,0.0,0.0,0.0
4362,34,112,0.0,0.0,0.0
4363,34,113,0.0,0.0,0.0
4364,34,114,0.0,0.0,0.0
4365,34,115,0.0,0.0,0.0
4366,34,116,0.0,0.0,0.0
4367,34,117,0.0,0.0,0.0
4368,34,118,0.0,0.0,0.0
4369,34,119,0.0,0.0,0.0
4370,34,120,0.0,0.0,0.0
4371,34,121,0.0,0.0,0.0
4372,34,122,0.0,0.0,0.0
4373,34,123,0.0,0.0,0.0
4374,34,124,0.0,0.0,0.0
4375,35,0,0.0,0.0,0.0
4376,35,1,0.0,0.0,0.0
4377,35,2,0.0,0.0,0.0
4378,35,3,0.0,0.0,0.0
4379,35,4,0.0,0.0,0.0
4380,35,5,0.0,0.0,0.0
4381,35,6,0.0,0.0,0.0
4382,35,7,0.0,0.0,0.0
4383,35,8,0.0,0.0,0.0
4384,35,9,0.0,0.0,0.0
4385,35,10,0.0,0.0,0.0
4386,35,11,0.0,0.0,0.0
4387,35,12,0.0,0.0,0.0
4388,35,13,0.0,0.0,0.0
4389,35,14,0.0,0.0,0.0
4390,35,15,0.0,0.0,0.0
4391,35,16,0.0,0.0,0.0
4392,35,17,0.0,0.0,0.0
4393,35,18,0.0,0.0,0.0
4394,35,19,0.0,0.0,0.0
4395,35,20,0.0,0.0,0.0
4396,35,21,0.0,0.0,0.0
4397,35,22,0.0,0.0,0.0
4398,35,23,0.0,0.0,0.0
4399,35,24,0.0,0.0,0.0
4400,35,25,0.0,0.0,0.0
4401,35,26,0.0,0.0,0.0
4402,35,27,0.0,0.0,0.0
4403,35,28,0.0,0.0,0.0
4404,35,29,0.0,0.0,0.0
4405,35,30,0.0,0.0,0.0
4406,35,31,0.0,0.0,0.0
4407,35,32,0.0,0.0,0.0
4408,35,33,0.0,0.0,0.0
4409,35,34,0.0,0.0,0.0
4410,35,35,0.0,0.0,0.0
4411,35,36,0.0,0.0,0.0
4412,35,37,0.0,0.0,0.0
4413,35,38,0.0,0.0,0.0
4414,35,39,0.0,0.0,0.0
4415,35,40,0.0,0.0,0.0
4416,35,41,0.0,0.0,0.0
4417,35,42,0.0,0.0,0.0
4418,35,43,0.0,0.0,0.0
4419,35,44,0.0,0.0,0.0
4420,35,45,0.0,0.0,0.0
4421,35,46,0.0,0.0,0.0
4422,35,47,0.0,0.0,0.0
4423,35,48,0.0,0.0,0.0
4424,35,49,0.0,0.0,0.0
4425,35,50,0.0,0.0,0.0
4426,35,51,0.0,0.0,0.0
4427,35,52,0.0,0.0,0.0
4428,35,53,0.0,0.0,0.0
4429,35,54,0.0,0.0,0.0
4430,35,55,0.0,0.0,0.0
4431,35,56,0.0,0.0,0.0
4432,35,57,0.0,0.0,0.0
4433,35,58,0.0,0.0,0.0
4434,35,59,0.0,0.0,0.0
4435,35,60,0.0,0.0,0.0
4436,35,61,0.0,0.0,0.0
4437,35,62,0.0,0.0,0.0
4438,35,63,0.0,0.0,0.0
4439,35,64,0.0,0.0,0.0
4440,35,65,0.0,0.0,0.0
4441,35,66,0.0,0.0,0.0
4442,35,67,0.0,0.0,0.0
4443,35,68,0.0,0.0,0.0
4444,35,69,0.0,0.0,0.0
4445,35,70,0.0,0.0,0.0
4446,35,71,0.0,0.0,0.0
4447,35,72,0.0,0.0,0.0
4448,35,73,0.0,0.0,0.0
4449,35,74,0.0,0.0,0.0
4450,35,75,0.0,0.0,0.0
4451,35,76,0.0,0.0,0.0
4452,35,77,0.0,0.0,0.0
4453,35,78,0.0,0.0,0.0
4454,35,79,0.0,0.0,0.0
4455,35,80,0.0,0.0,0.0
4456,35,81,0.0,0.0,0.0
4457,35,82,0.0,0.0,0.0
4458,35,83,0.0,0.0,0.0
4459,35,84,0.0,0.0,0.0
4460,35,85,0.0,0.0,0.0
4461,35,86,0.0,0.0,0.0
4462,35,87,0.0,0.0,0.0
4463,35,88,0.0,0.0,0.0
4464,35,89,0.0,0.0,0.0
4465,35,90,0.0,0.0,0.0
4466,35,91,0.0,0.0,0.0
4467,35,92,0.0,0.0,0.0
4468,35,93,0.0,0.0,0.0
4469,35,94,0.0,0.0,0.0
4470,35,95,0.0,0.0,0.0
4471,35,96,0.0,0.0,0.0
4472,35,97,0.0,0.0,0.0
4473,35,98,0.0,0.0,0.0
4474,35,99,0.0,0.0,0.0
4475,35,100,0.0,0.0,0.0
4476,35,101,0.0,0.0,0.0
4477,35,102,0.0,0.0,0.0
4478,35,103,0.0,0.0,0.0
4479,35,104,0.0,0.0,0.0
4480,35,105,0.0,0.0,0.0
4481,35,106,0.0,0.0,0.0
4482,35,107,0.0,0.0,0.0
4483,35,108,0.0,0.0,0.0
4484,35,109,0.0,0.0,0.0
4485,35,110,0.0,0.0,0.0
4486,35,111,0.0,0.0,0.0
4487,35,112,0.0,0.0,0.0
4488,35,113,0.0,0.0,0.0
4489,35,114,0.0,0.0,0.0
4490,35,115,0.0,0.0,0.0
4491,35,116,0.0,0.0,0.0
4492,35,117,0.0,0.0,0.0
4493,35,118,0.0,0.0,0.0
4494,35,119,0.0,0.0,0.0
4495,35,120,0.0,0.0,0.0
4496,35,121,0.0,0.0,0.0
4497,35,122,0.0,0.0,0.0
4498,35,123,0.0,0.0,0.0
4499,35,124,1.0,0.0,9.394130410101615
4500,36,0,0.0,0.0,0.0
4501,36,1,0.0,0.0,0.0
4502,36,2,0.0,0.0,0.0
4503,36,3,0.0,0.0,0.0
4504,36,4,0.0,0.0,0.0
4505,36,5,0.0,0.0,0.0
4506,36,6,0.0,0.0,0.0
4507,36,7,0.0,0.0,0.0
4508,36,8,0.0,0.0,0.0
4509,36,9,0.0,0.0,0.0
4510,36,10,0.0,0.0,0.0
4511,36,11,0.0,0.0,0.0
4512,36,12,0.0,0.0,0.0
4513,36,13,0.0,0.0,0.0
4514,36,14,0.0,0.0,0.0
4515,36,15,0.0,0.0,0.0
4516,36,16,0.0,0.0,0.0
4517,36,17,0.0,0.0,0.0
4518,36,18,0.0,0.0,0.0
4519,36,19,0.0,0.0,0.0
4520,36,20,0.0,0.0,0.0
4521,36,21,0.0,0.0,0.0
4522,36,22,0.0,0.0,0.0
4523,36,23,0.0,0.0,0.0
4524,36,24,0.0,0.0,0.0
4525,36,25,0.0,0.0,0.0
4526,36,26,0.0,0.0,0.0
4527,36,27,0.0,0.0,0.0
4528,36,28,0.0,0.0,0.0
4529,36,29,0.0,0.0,0.0
4530,36,30,0.0,0.0,0.0
4531,36,31,0.0,0.0,0.0
4532,36,32,0.0,0.0,0.0
4533,36,33,0.0,0.0,0.0
4534,36,34,0.0,0.0,0.0
4535,36,35,0.0,0.0,0.0
4536,36,36,0.0,0.0,0.0
4537,36,37,0.0,0.0,0.0
4538,36,38,0.0,0.0,0.0
4539,36,39,0.0,0.0,0.0
4540,36,40,0.0,0.0,0.0
4541,36,41,0.0,0.0,0.0
4542,36,42,0.0,0.0,0.0
4543,36,43,0.0,0.0,0.0
4544,36,44,0.0,0.0,0.0
4545,36,45,0.0,0.0,0.0
4546,36,46,0.0,0.0,0.0
4547,36,47,0.0,0.0,0.0
4548,36,48,0.0,0.0,0.0
4549,36,49,0.0,0.0,0.0
4550,36,50,0.0,0.0,0.0
4551,36,51,0.0,0.0,0.0
4552,36,52,0.0,0.0,0.0
4553,36,53,0.0,0.0,0.0
4554,36,54,0.0,0.0,0.0
4555,36,55,0.0,0.0,0.0
4556,36,56,0.0,0.0,0.0
4557,36,57,0.0,0.0,0.0
4558,36,58,0.0,0.0,0.0
4559,36,59,0.0,0.0,0.0
4560,36,60,0.0,0.0,0.0
4561,36,61,0.0,0.0,0.0
4562,36,62,0.0,0.0,0.0
4563,36,63,0.0,0.0,0.0
4564,36,64,0.0,0.0,0.0
4565,36,65,0.0,0.0,0.0
4566,36,66,0.0,0.0,0.0
4567,36,67,0.0,0.0,0.0
4568,36,68,0.0,0.0,0.0
4569,36,69,0.0,0.0,0.0
4570,36,70,0.0,0.0,0.0
4571,36,71,0.0,0.0,0.0
4572,36,72,0.0,0.0,0.0
4573,36,73,0.0,0.0,0.0
4574,36,74,0.0,0.0,0.0
4575,36,75,0.0,0.0,0.0
4576,36,76,0.0,0.0,0.0
4577,36,77,0.0,0.0,0.0
4578,36,78,0.0,0.0,0.0
4579,36,79,0.0,0.0,0.0
4580,36,80,0.0,0.0,0.0
4581,36,81,0.0,0.0,0.0
4582,36,82,0.0,0.0,0.0
4583,36,83,0.0,0.0,0.0
4584,36,84,0.0,0.0,0.0
4585,36,85,0.0,0.0,0.0
4586,36,86,0.0,0.0,0.0
4587,36,87,0.0,0.0,0.0
4588,36,88,0.0,0.0,0.0
4589,36,89,0.0,0.0,0.0
4590,36,90,0.0,0.0,0.0
4591,36,91,0.0,0.0,0.0
4592,36,92,0.0,0.0,0.0
4593,36,93,0.0,0.0,0.0
4594,36,94,0.0,0.0,0.0
4595,36,95,0.0,0.0,0.0
4596,36,96,0.0,0.0,0.0
4597,36,97,0.0,0.0,0.0
4598,36,98,0.0,0.0,0.0
4599,36,99,0.0,0.0,0.0
4600,36,100,0.0,0.0,0.0
4601,36,101,0.0,0.0,0.0
4602,36,102,0.0,0.0,0.0
4603,36,103,0.0,0.0,0.0
4604,36,104,0.0,0.0,0.0
4605,36,105,0.0,0.0,0.0
4606,36,106,0.0,0.0,0.0
4607,36,107,0.0,0.0,0.0
4608,36,108,0.0,0.0,0.0
4609,36,109,0.0,0.0,0.0
4610,36,110,0.0,0.0,0.0
4611,36,111,0.0,0.0,0.0
4612,36,112,0.0,0.0,0.0
4613,36,113,0.0,0.0,0.0
4614,36,114,0.0,0.0,0.0
4615,36,115,0.0,0.0,0.0
4616,36,116,0.0,0.0,0.0
4617,36,117,0.0,0.0,0.0
4618,36,118,0.0,0.0,0.0
4619,36,119,0.0,0.0,0.0
4620,36,120,0.0,0.0,0.0
4621,36,121,0.0,0.0,0.0
4622,36,122,0.0,0.0,0.0
4623,36,123,1.0,0.0,11.301747746355023
4624,36,124,0.0,0.0,0.0
4625,37,0,0.0,0.0,0.0
4626,37,1,0.0,0.0,0.0
4627,37,2,0.0,0.0,0.0
4628,37,3,0.0,0.0,0.0
4629,37,4,0.0,0.0,0.0
4630,37,5,0.0,0.0,0.0
4631,37,6,0.0,0.0,0.0
4632,37,7,0.0,0.0,0.0
4633,37,8,0.0,0.0,0.0
4634,37,9,0.0,0.0,0.0
4635,37,10,0.0,0.0,0.0
4636,37,11,0.0,0.0,0.0
4637,37,12,0.0,0.0,0.0
4638,37,13,0.0,0.0,0.0
4639,37,14,0.0,0.0,0.0
4640,37,15,0.0,0.0,0.0
4641,37,16,0.0,0.0,0.0
4642,37,17,0.0,0.0,0.0
4643,37,18,0.0,0.0,0.0
4644,37,19,0.0,0.0,0.0
4645,37,20,0.0,0.0,0.0
4646,37,21,0.0,0.0,0.0
4647,37,22,0.0,0.0,0.0
4648,37,23,0.0,0.0,0.0
4649,37,24,0.0,0.0,0.0
4650,37,25,0.0,0.0,0.0
4651,37,26,0.0,0.0,0.0
4652,37,27,0.0,0.0,0.0
4653,37,28,0.0,0.0,0.0
4654,37,29,0.0,0.0,0.0
4655,37,30,0.0,0.0,0.0
4656,37,31,0.0,0.0,0.0
4657,37,32,0.0,0.0,0.0
4658,37,33,0.0,0.0,0.0
4659,37,34,0.0,0.0,0.0
4660,37,35,0.0,0.0,0.0
4661,37,36,0.0,0.0,0.0
4662,37,37,0.0,0.0,0.0
4663,37,38,0.0,0.0,0.0
4664,37,39,0.0,0.0,0.0
4665,37,40,0.0,0.0,0.0
4666,37,41,0.0,0.0,0.0
4667,37,42,0.0,0.0,0.0
4668,37,43,0.0,0.0,0.0
4669,37,44,0.0,0.0,0.0
4670,37,45,0.0,0.0,0.0
4671,37,46,0.0,0.0,0.0
4672,37,47,0.0,0.0,0.0
4673,37,48,0.0,0.0,0.0
4674,37,49,0.0,0.0,0.0
4675,37,50,0.0,0.0,0.0
4676,37,51,0.0,0.0,0.0
4677,37,52,0.0,0.0,0.0
4678,37,53,0.0,0.0,0.0
4679,37,54,0.0,0.0,0.0
4680,37,55,0.0,0.0,0.0
4681,37,56,0.0,0.0,0.0
4682,37,57,0.0,0.0,0.0
4683,37,58,0.0,0.0,0.0
4684,37,59,0.0,0.0,0.0
4685,37,60,0.0,0.0,0.0
4686,37,61,0.0,0.0,0.0
4687,37,62,0.0,0.0,0.0
4688,37,63,0.0,0.0,0.0
4689,37,64,0.0,0.0,0.0
4690,37,65,0.0,0.0,0.0
4691,37,66,0.0,0.0,0.0
4692,37,67,0.0,0.0,0.0
4693,37,68,0.0,0.0,0.0
4694,37,69,0.0,0.0,0.0
4695,37,70,0.0,0.0,0.0
4696,37,71,0.0,0.0,0.0
4697,37,72,0.0,0.0,0.0
4698,37,73,0.0,0.0,0.0
4699,37,74,0.0,0.0,0.0
4700,37,75,0.0,0.0,0.0
4701,37,76,0.0,0.0,0.0
4702,37,77,0.0,0.0,0.0
4703,37,78,0.0,0.0,0.0
4704,37,79,0.0,0.0,0.0
4705,37,80,0.0,0.0,0.0
4706,37,81,0.0,0.0,0.0
4707,37,82,0.0,0.0,0.0
4708,37,83,0.0,0.0,0.0
4709,37,84,0.0,0.0,0.0
4710,37,85,0.0,0.0,0.0
4711,37,86,0.0,0.0,0.0
4712,37,87,0.0,0.0,0.0
4713,37,88,0.0,0.0,0.0
4714,37,89,0.0,0.0,0.0
4715,37,90,0.0,0.0,0.0
4716,37,91,0.0,0.0,0.0
4717,37,92,0.0,0.0,0.0
4718,37,93,0.0,0.0,0.0
4719,37,94,0.0,0.0,0.0
4720,37,95,0.0,0.0,0.0
4721,37,96,0.0,0.0,0.0
4722,37,97,0.0,0.0,0.0
4723,37,98,0.0,0.0,0.0
4724,37,99,0.0,0.0,0.0
4725,37,100,0.0,0.0,0.0
4726,37,101,0.0,0.0,0.0
4727,37,102,0.0,0.0,0.0
4728,37,103,0.0,0.0,0.0
4729,37,104,0.0,0.0,0.0
4730,37,105,0.0,0.0,0.0
4731,37,106,0.0,0.0,0.0
4732,37,107,0.0,0.0,0.0
4733,37,108,0.0,0.0,0.0
4734,37,109,0.0,0.0,0.0
4735,37,110,0.0,0.0,0.0
4736,37,111,0.0,0.0,0.0
4737,37,112,0.0,0.0,0.0
4738,37,113,0.0,0.0,0.0
4739,37,114,0.0,0.0,0.0
4740,37,115,0.0,0.0,0.0
4741,37,116,0.0,0.0,0.0
4742,37,117,0.0,0.0,0.0
4743,37,118,0.0,0.0,0.0
4744,37,119,0.0,0.0,0.0
4745,37,120,1.0,0.0,3.1562411312685703
4746,37,121,0.0,0.0,0.0
4747,37,122,0.0,0.0,0.0
4748,37,123,0.0,0.0,0.0
4749,37,124,0.0,0.0,0.0
4750,38,0,0.0,0.0,0.0
4751,38,1,0.0,0.0,0.0
4752,38,2,0.0,0.0,0.0
4753,38,3,0.0,0.0,0.0
4754,38,4,0.0,0.0,0.0
4755,38,5,0.0,0.0,0.0
4756,38,6,0.0,0.0,0.0
4757,38,7,0.0,0.0,0.0
4758,38,8,0.0,0.0,0.0
4759,38,9,0.0,0.0,0.0
4760,38,10,0.0,0.0,0.0
4761,38,11,0.0,0.0,0.0
4762,38,12,0.0,0.0,0.0
4763,38,13,0.0,0.0,0.0
4764,38,14,0.0,0.0,0.0
4765,38,15,0.0,0.0,0.0
4766,38,16,0.0,0.0,0.0
4767,38,17,0.0,0.0,0.0
4768,38,18,0.0,0.0,0.0
4769,38,19,0.0,0.0,0.0
4770,38,20,0.0,0.0,0.0
4771,38,21,0.0,0.0,0.0
4772,38,22,0.0,0.0,0.0
4773,38,23,0.0,0.0,0.0
4774,38,24,0.0,0.0,0.0
4775,38,25,0.0,0.0,0.0
4776,38,26,0.0,0.0,0.0
4777,38,27,0.0,0.0,0.0
4778,38,28,0.0,0.0,0.0
4779,38,29,0.0,0.0,0.0
4780,38,30,0.0,0.0,0.0
4781,38,31,0.0,0.0,0.0
4782,38,32,0.0,0.0,0.0
4783,38,33,0.0,0.0,0.0
4784,38,34,0.0,0.0,0.0
4785,38,35,0.0,0.0,0.0
4786,38,36,0.0,0.0,0.0
4787,38,37,0.0,0.0,0.0
4788,38,38,0.0,0.0,0.0
4789,38,39,0.0,0.0,0.0
4790,38,40,0.0,0.0,0.0
4791,38,41,0.0,0.0,0.0
4792,38,42,0.0,0.0,0.0
4793,38,43,0.0,0.0,0.0
4794,38,44,0.0,0.0,0.0
4795,38,45,0.0,0.0,0.0
4796,38,46,0.0,0.0,0.0
4797,38,47,0.0,0.0,0.0
4798,38,48,0.0,0.0,0.0
4799,38,49,0.0,0.0,0.0
4800,38,50,0.0,0.0,0.0
4801,38,51,0.0,0.0,0.0
4802,38,52,0.0,0.0,0.0
4803,38,53,0.0,0.0,0.0
4804,38,54,0.0,0.0,0.0
4805,38,55,0.0,0.0,0.0
4806,38,56,0.0,0.0,0.0
4807,38,57,0.0,0.0,0.0
4808,38,58,0.0,0.0,0.0
4809,38,59,0.0,0.0,0.0
4810,38,60,0.0,0.0,0.0
4811,38,61,0.0,0.0,0.0
4812,38,62,0.0,0.0,0.0
4813,38,63,0.0,0.0,0.0
4814,38,64,0.0,0.0,0.0
4815,38,65,0.0,0.0,0.0
4816,38,66,0.0,0.0,0.0
4817,38,67,0.0,0.0,0.0
4818,38,68,0.0,0.0,0.0
4819,38,69,0.0,0.0,0.0
4820,38,70,0.0,0.0,0.0
4821,38,71,0.0,0.0,0.0
4822,38,72,0.0,0.0,0.0
4823,38,73,0.0,0.0,0.0
4824,38,74,0.0,0.0,0.0
4825,38,75,0.0,0.0,0.0
4826,38,76,0.0,0.0,0.0
4827,38,77,0.0,0.0,0.0
4828,38,78,0.0,0.0,0.0
4829,38,79,0.0,0.0,0.0
4830,38,80,0.0,0.0,0.0
4831,38,81,0.0,0.0,0.0
4832,38,82,0.0,0.0,0.0
4833,38,83,0.0,0.0,0.0
4834,38,84,0.0,0.0,0.0
4835,38,85,0.0,0.0,0.0
4836,38,86,0.0,0.0,0.0
4837,38,87,0.0,0.0,0.0
4838,38,88,0.0,0.0,0.0
4839,38,89,0.0,0.0,0.0
4840,38,90,0.0,0.0,0.0
4841,38,91,0.0,0.0,0.0
4842,38,92,0.0,0.0,0.0
4843,38,93,0.0,0.0,0.0
4844,38,94,0.0,0.0,0.0
4845,38,95,0.0,0.0,0.0
4846,38,96,0.0,0.0,0.0
4847,38,97,0.0,0.0,0.0
4848,38,98,0.0,0.0,0.0
4849,38,99,0.0,0.0,0.0
4850,38,100,0.0,0.0,0.0
4851,38,101,0.0,0.0,0.0
4852,38,102,0.0,0.0,0.0
4853,38,103,0.0,0.0,0.0
4854,38,104,0.0,0.0,0.0
4855,38,105,0.0,0.0,0.0
4856,38,106,0.0,0.0,0.0
4857,38,107,0.0,0.0,0.0
4858,38,108,0.0,0.0,0.0
4859,38,109,0.0,0.0,0.0
4860,38,110,0.0,0.0,0.0
4861,38,111,0.0,0.0,0.0
4862,38,112,0.0,0.0,0.0
4863,38,113,0.0,0.0,0.0
4864,38,114,0.0,0.0,0.0
4865,38,115,0.0,0.0,0.0
4866,38,116,0.0,0.0,0.0
4867,38,117,0.0,0.0,0.0
4868,38,118,0.0,0.0,0.0
4869,38,119,0.0,0.0,0.0
4870,38,120,0.0,0.0,0.0
4871,38,121,0.0,0.0,0.0
4872,38,122,0.0,0.0,0.0
4873,38,123,0.0,0.0,0.0
4874,38,124,1.0,0.0,21.687713203974052
